Sequence ID:,Length,GC Content
seq44602,297,75.08417508417509
seq44604,206,65.0485436893204
seq44605,126,40.476190476190474
seq44606,217,10.138248847926267
seq44607,254,41.732283464566926
seq44608,269,73.97769516728626
seq44610,214,29.439252336448597
seq44611,262,39.31297709923664
seq44612,230,56.95652173913044
seq44614,208,79.32692307692307
seq44615,207,81.15942028985508
seq44616,156,31.41025641025641
seq44618,219,82.64840182648402
seq44619,157,74.52229299363057
seq44620,260,5.0
seq44621,211,47.39336492890995
seq44622,173,69.36416184971098
seq44626,163,74.23312883435584
seq44627,269,46.84014869888476
seq44631,239,67.36401673640168
seq44632,177,70.05649717514125
seq44633,281,57.29537366548043
seq44635,211,32.22748815165877
seq44636,241,24.481327800829874
seq44638,178,35.39325842696629
seq44639,174,59.195402298850574
seq44641,293,58.703071672354945
seq44642,129,53.48837209302325
seq44644,167,40.119760479041915
seq44646,212,40.56603773584906
seq44648,273,83.15018315018315
seq44649,111,25.225225225225223
seq44650,256,22.265625
seq44651,114,44.73684210526316
seq44652,251,23.107569721115535
seq44653,156,69.87179487179486
seq44654,268,55.59701492537313
seq44655,122,75.40983606557377
seq44657,283,40.282685512367486
seq44661,108,12.962962962962962
seq44663,247,12.550607287449392
seq44664,185,15.675675675675677
seq44665,155,74.83870967741936
seq44666,288,46.18055555555556
seq44669,133,63.90977443609023
seq44670,298,37.919463087248324
seq44671,108,14.814814814814813
seq44672,300,54.333333333333336
seq44674,217,32.71889400921659
seq44675,148,14.864864864864865
seq44676,201,36.318407960199
seq44677,295,85.42372881355932
seq44678,264,57.95454545454546
seq44679,259,12.741312741312742
seq44680,280,33.214285714285715
seq44681,249,58.63453815261044
seq44682,216,56.94444444444444
seq44683,201,43.78109452736319
seq44684,291,41.92439862542955
seq44685,152,80.92105263157895
seq44686,201,42.28855721393035
seq44687,102,69.6078431372549
seq44688,284,38.028169014084504
seq44689,217,26.26728110599078
seq44690,142,36.61971830985916
seq44691,291,15.120274914089347
seq44693,122,45.90163934426229
seq44694,293,55.972696245733786
seq44695,166,31.32530120481928
seq44696,147,80.27210884353741
seq44697,165,50.303030303030305
seq44698,104,29.807692307692307
seq44700,105,42.857142857142854
seq44702,214,24.299065420560748
seq44704,178,53.37078651685393
seq44706,189,61.904761904761905
seq44708,232,23.275862068965516
seq44711,192,37.5
seq44712,224,22.767857142857142
seq44713,168,75.0
seq44714,194,23.711340206185564
seq44715,300,49.333333333333336
seq44716,233,36.9098712446352
seq44720,196,82.14285714285714
seq44721,274,43.43065693430657
seq44724,227,37.00440528634361
seq44725,101,20.792079207920793
seq44726,174,40.804597701149426
seq44727,175,33.14285714285714
seq44728,269,50.92936802973978
seq44729,116,46.55172413793103
seq44730,172,65.69767441860465
seq44731,164,78.65853658536585
seq44734,219,76.25570776255708
seq44735,279,40.86021505376344
seq44736,254,45.2755905511811
seq44737,141,60.28368794326241
seq44738,225,56.44444444444444
seq44739,260,36.92307692307693
seq44740,293,33.44709897610921
seq44741,263,54.372623574144484
seq44742,142,33.80281690140845
seq44744,136,77.94117647058823
seq44745,291,43.6426116838488
seq44746,208,39.42307692307692
seq44747,265,30.943396226415093
seq44750,101,30.693069306930692
seq44752,122,19.672131147540984
seq44753,218,60.550458715596335
seq44754,140,42.857142857142854
seq44755,104,33.65384615384615
seq44756,255,72.15686274509804
seq44757,243,81.89300411522635
seq44758,182,40.10989010989011
seq44759,165,62.42424242424243
seq44760,203,60.09852216748769
seq44761,161,54.037267080745345
seq44762,111,35.13513513513514
seq44763,252,24.6031746031746
seq44765,206,15.048543689320388
seq44766,170,26.47058823529412
seq44767,137,34.306569343065696
seq44768,242,82.64462809917356
seq44769,239,64.43514644351464
seq44772,105,52.38095238095239
seq44774,234,41.88034188034188
seq44775,106,90.56603773584906
seq44776,272,77.94117647058823
seq44778,141,26.24113475177305
seq44780,160,88.75
seq44781,257,96.10894941634241
seq44782,236,62.28813559322034
seq44783,246,61.78861788617886
seq44784,250,6.0
seq44785,192,57.291666666666664
seq44788,104,43.269230769230774
seq44790,198,28.78787878787879
seq44791,192,90.10416666666666
seq44792,184,9.239130434782608
seq44794,173,29.47976878612717
seq44795,220,16.363636363636363
seq44796,143,36.36363636363637
seq44798,249,61.44578313253012
seq44799,219,87.21461187214612
seq44800,191,40.31413612565445
seq44801,113,38.93805309734513
seq44802,254,34.645669291338585
seq44803,127,22.04724409448819
seq44805,247,66.80161943319838
seq44807,116,79.3103448275862
seq44808,137,23.357664233576642
seq44809,124,62.903225806451616
seq44810,298,59.73154362416108
seq44811,154,75.97402597402598
seq44812,276,61.59420289855072
seq44813,144,68.05555555555556
seq44816,179,60.893854748603346
seq44818,250,49.2
seq44819,265,87.9245283018868
seq44821,157,14.012738853503185
seq44822,175,62.28571428571429
seq44823,296,89.52702702702703
seq44824,261,23.371647509578544
seq44825,257,74.31906614785993
seq44826,199,45.7286432160804
seq44827,209,40.66985645933015
seq44828,228,31.57894736842105
seq44830,163,46.012269938650306
seq44831,148,68.91891891891892
seq44832,274,35.76642335766424
seq44833,116,36.206896551724135
seq44834,238,66.80672268907563
seq44835,150,38.0
seq44836,105,36.19047619047619
seq44837,280,24.642857142857146
seq44838,270,48.888888888888886
seq44839,208,25.0
seq44841,219,63.013698630136986
seq44842,163,58.895705521472394
seq44843,290,32.068965517241374
seq44845,135,20.0
seq44846,260,51.153846153846146
seq44847,126,34.92063492063492
seq44848,300,82.0
seq44849,151,26.490066225165563
seq44850,187,85.02673796791443
seq44851,212,35.84905660377358
seq44853,192,33.85416666666667
seq44854,263,46.00760456273764
seq44855,293,57.67918088737202
seq44857,127,74.80314960629921
seq44858,294,10.54421768707483
seq44859,236,69.49152542372882
seq44861,230,68.69565217391305
seq44862,116,68.96551724137932
seq44864,126,50.0
seq44865,290,42.758620689655174
seq44866,110,67.27272727272727
seq44867,235,49.361702127659576
seq44868,267,58.052434456928836
seq44869,231,18.614718614718615
seq44871,109,9.174311926605505
seq44872,130,46.92307692307692
seq44874,294,47.27891156462585
seq44875,118,19.491525423728813
seq44876,134,30.597014925373134
seq44877,105,38.095238095238095
seq44878,159,13.836477987421384
seq44880,130,53.84615384615385
seq44881,128,56.25
seq44882,261,71.26436781609196
seq44883,203,37.4384236453202
seq44885,272,66.54411764705883
seq44886,192,63.541666666666664
seq44888,126,31.746031746031743
seq44889,217,42.857142857142854
seq44890,213,37.558685446009385
seq44891,182,69.23076923076923
seq44892,132,28.030303030303028
seq44893,163,47.85276073619632
seq44894,153,28.104575163398692
seq44895,142,14.084507042253522
seq44898,203,45.320197044334975
seq44899,241,36.92946058091287
seq44900,254,74.40944881889764
seq44903,139,32.37410071942446
seq44904,191,64.92146596858639
seq44905,243,53.49794238683128
seq44906,164,69.51219512195121
seq44908,199,91.4572864321608
seq44909,230,18.695652173913043
seq44910,186,37.634408602150536
seq44911,208,64.90384615384616
seq44914,151,13.90728476821192
seq44915,214,66.35514018691589
seq44916,230,42.608695652173914
seq44919,280,64.64285714285715
seq44920,252,50.0
seq44921,269,47.21189591078067
seq44922,296,69.25675675675676
seq44925,259,50.19305019305019
seq44926,224,10.714285714285714
seq44927,228,12.719298245614036
seq44929,163,20.858895705521473
seq44930,250,47.199999999999996
seq44931,131,32.82442748091603
seq44932,239,40.58577405857741
seq44933,282,57.09219858156028
seq44934,158,51.26582278481012
seq44935,241,53.52697095435685
seq44936,178,57.30337078651685
seq44937,217,49.30875576036866
seq44938,262,71.37404580152672
seq44939,297,56.9023569023569
seq44940,163,65.6441717791411
seq44941,216,54.629629629629626
seq44942,133,74.43609022556392
seq44943,248,62.5
seq44944,230,22.608695652173914
seq44946,111,61.261261261261254
seq44948,235,60.0
seq44949,255,62.35294117647059
seq44950,243,58.43621399176955
seq44951,241,43.56846473029046
seq44952,296,13.85135135135135
seq44953,227,41.409691629955944
seq44954,237,32.48945147679325
seq44955,184,84.78260869565217
seq44956,117,9.401709401709402
seq44957,103,23.300970873786408
seq44958,147,44.89795918367347
seq44960,149,55.70469798657718
seq44961,119,57.98319327731093
seq44962,229,58.07860262008734
seq44963,274,82.84671532846716
seq44965,141,50.35460992907801
seq44966,295,30.847457627118647
seq44967,169,51.4792899408284
seq44968,293,49.829351535836174
seq44969,178,33.146067415730336
seq44970,181,4.972375690607735
seq44971,134,42.53731343283582
seq44974,168,61.904761904761905
seq44975,234,64.1025641025641
seq44976,112,63.39285714285714
seq44978,258,38.372093023255815
seq44979,265,53.58490566037736
seq44980,228,27.631578947368425
seq44981,112,16.071428571428573
seq44982,193,20.207253886010363
seq44983,264,51.13636363636363
seq44984,140,89.28571428571429
seq44985,282,60.63829787234043
seq44986,282,17.375886524822697
seq44987,139,28.776978417266186
seq44988,255,49.411764705882355
seq44990,148,0.6756756756756757
seq44991,171,47.953216374269005
seq44992,227,48.458149779735685
seq44996,113,27.43362831858407
seq44997,202,69.80198019801979
seq44999,297,39.39393939393939
seq45000,219,34.24657534246575
seq45001,230,27.391304347826086
seq45002,133,67.66917293233082
seq45004,252,48.80952380952381
seq45005,189,2.6455026455026456
seq45006,246,55.6910569105691
seq45007,120,63.33333333333333
seq45008,181,59.11602209944752
seq45009,109,97.24770642201835
seq45010,106,51.886792452830186
seq45012,212,25.0
seq45013,190,36.84210526315789
seq45014,261,29.88505747126437
seq45017,129,24.8062015503876
seq45018,247,62.75303643724697
seq45019,247,6.477732793522267
seq45020,284,53.87323943661971
seq45022,239,11.715481171548117
seq45023,129,27.131782945736433
seq45024,171,9.941520467836257
seq45025,238,60.924369747899156
seq45026,205,58.048780487804876
seq45027,267,32.58426966292135
seq45028,103,44.66019417475729
seq45032,261,52.10727969348659
seq45033,230,36.95652173913043
seq45034,229,10.480349344978166
seq45035,264,55.3030303030303
seq45036,251,19.12350597609562
seq45038,257,70.42801556420234
seq45039,148,45.94594594594595
seq45040,184,8.152173913043478
seq45041,212,13.20754716981132
seq45042,245,39.183673469387756
seq45043,127,52.75590551181102
seq45044,186,57.52688172043011
seq45045,147,82.31292517006803
seq45046,244,84.8360655737705
seq45048,178,73.59550561797754
seq45049,279,44.44444444444444
seq45051,189,50.264550264550266
seq45052,240,58.75
seq45054,154,24.025974025974026
seq45055,125,67.2
seq45057,120,54.166666666666664
seq45058,138,14.492753623188406
seq45059,222,43.69369369369369
seq45060,103,43.689320388349515
seq45061,261,47.509578544061306
seq45063,237,54.43037974683544
seq45064,231,69.26406926406926
seq45065,202,26.237623762376238
seq45068,232,78.01724137931035
seq45069,216,77.77777777777779
seq45070,163,69.93865030674846
seq45071,141,50.35460992907801
seq45072,130,86.15384615384616
seq45073,211,13.270142180094787
seq45074,179,23.463687150837988
seq45076,143,84.61538461538461
seq45077,247,33.198380566801625
seq45078,285,47.01754385964912
seq45079,124,16.129032258064516
seq45080,234,50.85470085470085
seq45081,104,54.807692307692314
seq45082,200,77.0
seq45083,142,76.76056338028168
seq45084,279,59.85663082437276
seq45085,261,39.46360153256705
seq45086,213,44.60093896713615
seq45087,207,59.90338164251207
seq45091,185,64.86486486486487
seq45093,130,40.76923076923077
seq45094,174,44.827586206896555
seq45095,286,56.993006993006986
seq45096,138,52.17391304347826
seq45097,115,38.26086956521739
seq45098,263,57.414448669201526
seq45099,276,53.2608695652174
seq45100,239,53.55648535564853
seq45101,213,13.145539906103288
seq45102,116,36.206896551724135
seq45103,120,30.833333333333336
seq45104,281,62.27758007117438
seq45106,110,42.72727272727273
seq45107,202,85.64356435643565
seq45109,126,50.0
seq45110,219,37.89954337899543
seq45111,119,30.252100840336134
seq45112,138,14.492753623188406
seq45113,152,28.947368421052634
seq45114,266,46.2406015037594
seq45116,170,71.17647058823529
seq45117,127,59.055118110236215
seq45118,128,66.40625
seq45119,274,75.18248175182481
seq45120,155,36.774193548387096
seq45121,289,47.05882352941176
seq45122,298,31.20805369127517
seq45123,197,23.85786802030457
seq45124,280,46.42857142857143
seq45125,296,29.39189189189189
seq45126,278,49.64028776978417
seq45127,252,24.6031746031746
seq45128,156,49.358974358974365
seq45129,267,36.329588014981276
seq45130,241,62.24066390041494
seq45131,245,60.816326530612244
seq45132,104,39.42307692307692
seq45133,216,46.2962962962963
seq45134,191,42.40837696335078
seq45137,300,66.0
seq45138,281,58.718861209964416
seq45139,149,32.21476510067114
seq45140,255,25.882352941176475
seq45141,233,36.05150214592275
seq45142,255,79.6078431372549
seq45143,166,69.27710843373494
seq45144,118,33.05084745762712
seq45145,296,54.729729729729726
seq45147,289,28.027681660899656
seq45148,291,42.2680412371134
seq45149,147,39.455782312925166
seq45150,183,59.01639344262295
seq45153,207,54.589371980676326
seq45154,277,53.42960288808665
seq45155,261,72.03065134099617
seq45156,186,59.13978494623656
seq45157,266,78.57142857142857
seq45159,169,63.31360946745562
seq45160,103,29.126213592233007
seq45161,152,73.68421052631578
seq45162,235,49.787234042553195
seq45165,253,37.54940711462451
seq45166,145,71.03448275862068
seq45167,267,79.7752808988764
seq45168,226,62.83185840707964
seq45169,126,38.88888888888889
seq45170,193,29.533678756476682
seq45171,272,26.838235294117645
seq45172,245,65.71428571428571
seq45173,198,42.92929292929293
seq45174,134,49.25373134328358
seq45175,191,38.7434554973822
seq45176,240,80.0
seq45177,149,52.348993288590606
seq45178,182,68.68131868131869
seq45179,211,37.91469194312796
seq45180,195,48.717948717948715
seq45181,278,51.798561151079134
seq45182,283,62.19081272084806
seq45183,292,29.10958904109589
seq45184,263,51.33079847908745
seq45185,245,18.775510204081634
seq45186,170,62.94117647058823
seq45187,297,26.599326599326602
seq45188,245,26.122448979591837
seq45189,125,28.799999999999997
seq45190,272,56.25
seq45191,214,25.70093457943925
seq45192,297,64.98316498316498
seq45193,269,87.36059479553904
seq45194,186,56.451612903225815
seq45196,243,48.148148148148145
seq45197,173,19.653179190751445
seq45198,224,75.0
seq45199,238,79.83193277310924
seq45200,126,30.158730158730158
seq45201,209,43.54066985645933
seq45203,286,73.07692307692307
seq45207,195,40.51282051282051
seq45208,133,55.639097744360896
seq45210,130,90.76923076923077
seq45211,157,54.77707006369427
seq45212,208,47.59615384615385
seq45213,255,44.31372549019608
seq45214,213,18.779342723004692
seq45215,208,36.05769230769231
seq45216,231,48.05194805194805
seq45217,207,76.81159420289855
seq45218,177,45.19774011299435
seq45219,159,92.45283018867924
seq45220,257,44.74708171206226
seq45221,185,49.18918918918919
seq45222,128,13.28125
seq45223,292,44.178082191780824
seq45224,231,25.541125541125542
seq45225,190,62.10526315789474
seq45226,281,87.18861209964413
seq45227,232,16.810344827586206
seq45229,224,66.07142857142857
seq45230,210,87.14285714285714
seq45231,251,9.9601593625498
seq45232,265,54.339622641509436
seq45234,169,52.071005917159766
seq45236,268,82.83582089552239
seq45237,241,63.07053941908713
seq45238,207,13.526570048309178
seq45239,152,19.078947368421055
seq45240,176,54.54545454545454
seq45241,252,82.93650793650794
seq45242,233,29.184549356223176
seq45243,183,87.97814207650273
seq45244,297,39.05723905723906
seq45245,286,41.25874125874126
seq45246,166,28.915662650602407
seq45247,200,33.0
seq45248,293,77.81569965870307
seq45249,250,57.199999999999996
seq45250,300,55.333333333333336
seq45251,233,53.648068669527895
seq45252,276,31.88405797101449
seq45253,174,39.08045977011494
seq45254,140,52.85714285714286
seq45256,182,48.9010989010989
seq45257,185,31.351351351351354
seq45258,178,45.50561797752809
seq45259,129,36.434108527131784
seq45260,225,59.55555555555555
seq45261,246,65.04065040650406
seq45262,256,56.25
seq45263,136,41.17647058823529
seq45264,250,41.6
seq45265,120,30.833333333333336
seq45267,128,82.8125
